internal_row_id,canonical_name,relevance_status,relevance_reason,normalized_domain,website,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,place_ids,duplicate_count,source,scraped_at
uae-pilot-0270,Killa Design,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",killadesign.com,https://www.killadesign.com/,Dubai,Architecture firm,"Burj Al Salam tower - Killa Design - Floor 31, Office 3103 - 4 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates",,+971 4 355 4447,4.7,99,https://www.google.com/maps/search/?api=1&query=Killa%20Design&query_place_id=ChIJM3mITO9CXz4RA1IMe9Bkdw8,ChIJM3mITO9CXz4RA1IMe9Bkdw8,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
uae-pilot-0271,KLN SHIPPING AND LOGISTICS SERVICES,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",klnglobal.com,http://www.klnglobal.com/,Abu Dhabi,Freight forwarding service,"Al-jaber Jewelry, building A to Z properties - unit 501-502 - 5th floor - opposite to Mheri center - Al Khalidiyah - W6 - Abu Dhabi - United Arab Emirates",,+971 50 613 0503,5.0,4,https://www.google.com/maps/search/?api=1&query=KLN%20SHIPPING%20AND%20LOGISTICS%20SERVICES&query_place_id=ChIJLwco-btpXj4R3wn76q_5O3s,ChIJLwco-btpXj4R3wn76q_5O3s,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
uae-pilot-0272,KSHIP (KHALIDIA INTERNATIONAL SHIPPING LLC),eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",khalidiashipping.com,https://www.khalidiashipping.com/,Abu Dhabi,Logistics service,124 Sultan Bin Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 659 2034,4.3,25,https://www.google.com/maps/search/?api=1&query=KSHIP%20(KHALIDIA%20INTERNATIONAL%20SHIPPING%20LLC)&query_place_id=ChIJrXT5MmFmXj4Rms8muQ4A-dI,ChIJrXT5MmFmXj4Rms8muQ4A-dI,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
uae-pilot-0273,Lagardère Travel Retail Abu Dhabi,irrelevant_small_retail_or_generic,"Category set (Corporate office) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",lagardere-tr.com,https://www.lagardere-tr.com/,Abu Dhabi,Corporate office,"Al Ghazal Golf Club, Terminal 2 - near Abu Dhabi International Airport - Al Matar - Zayed International Airport - Abu Dhabi - United Arab Emirates",,+971 4 884 4005,4.5,26,https://www.google.com/maps/search/?api=1&query=Lagard%C3%A8re%20Travel%20Retail%20Abu%20Dhabi&query_place_id=ChIJw1ZW-L1JXj4RtfvBjuKHkwA,ChIJw1ZW-L1JXj4RtfvBjuKHkwA,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.818Z
uae-pilot-0274,LAMI Architects,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",lami-architects.com,http://www.lami-architects.com/,Dubai,Architecture firm,Burj Al Salam - Office Tower 1703 6th St - Trade Center First - Dubai - United Arab Emirates,,+971 4 323 2101,4.2,13,https://www.google.com/maps/search/?api=1&query=LAMI%20Architects&query_place_id=ChIJ4fL8ZIFCXz4RRh2x65741cg,ChIJ4fL8ZIFCXz4RRh2x65741cg,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
uae-pilot-0275,Laser Medical Center (LMC),eligible_employer,"Category (Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",lmcdubai.ae,https://lmcdubai.ae/,Dubai,Medical Center,2nd December St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,+971 4 236 2332,4.8,362,https://www.google.com/maps/search/?api=1&query=Laser%20Medical%20Center%20(LMC)&query_place_id=ChIJ76LEzfZDXz4R6dVkJ9EGfY4,ChIJ76LEzfZDXz4R6dVkJ9EGfY4,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
uae-pilot-0276,Leyla Design,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Interior designer,Al Mina St - Al Bada' - Dubai - United Arab Emirates,,+971 56 766 3345,4.7,3,https://www.google.com/maps/search/?api=1&query=Leyla%20Design&query_place_id=ChIJE2AMSoFDXz4RL176QpT9vCw,ChIJE2AMSoFDXz4RL176QpT9vCw,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.483Z
uae-pilot-0277,LKYOOB,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",lkyoob.com,http://www.lkyoob.com/,Dubai,Architecture firm,Dubai Marine Beach Resort - Office 02 - 21A St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,+971 4 232 2228,4.4,42,https://www.google.com/maps/search/?api=1&query=LKYOOB&query_place_id=ChIJoQnrxXRpXz4RnNURmFNxn8I,ChIJoQnrxXRpXz4RnNURmFNxn8I,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.624Z
uae-pilot-0278,Logical Accounting & Tax Solutions (LATS),eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",lats.ae,http://lats.ae/,Abu Dhabi,Accounting firm,near Indian Model School - Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,,+971 55 326 6530,4.9,269,https://www.google.com/maps/search/?api=1&query=Logical%20Accounting%20%26%20Tax%20Solutions%20(LATS)&query_place_id=ChIJ36ClD8s5Xj4RIt9cJYWRCS8,ChIJ36ClD8s5Xj4RIt9cJYWRCS8,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
uae-pilot-0279,Logiquest Logistics LLC,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",logiquestllc.com,http://www.logiquestllc.com/,Abu Dhabi,Freight forwarding service,Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 658 7668,4.2,10,https://www.google.com/maps/search/?api=1&query=Logiquest%20Logistics%20LLC&query_place_id=ChIJUQjX8ChmXj4RSi1_daDG-9w,ChIJUQjX8ChmXj4RSi1_daDG-9w,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
uae-pilot-0280,Longtrans International Logistics L.L.C,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",longtrans.cn,http://www.longtrans.cn/,Dubai,Logistics service,129 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 386 2658,5.0,2,https://www.google.com/maps/search/?api=1&query=Longtrans%20International%20Logistics%20L.L.C&query_place_id=ChIJsQx7cgRDXz4RFQHGIBzuJa0,ChIJsQx7cgRDXz4RFQHGIBzuJa0,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0281,LSC FREIGHTS & LOGISTICS LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",lscfreights.com,http://www.lscfreights.com/,Dubai,Logistics service,Montana Building - Office 206 Za'abeel St - Al Karama - Dubai - United Arab Emirates,,+971 55 366 5495,5.0,173,https://www.google.com/maps/search/?api=1&query=LSC%20FREIGHTS%20%26%20LOGISTICS%20LLC&query_place_id=ChIJezR_pXhnXz4RS4kT7OwZb_Y,ChIJezR_pXhnXz4RS4kT7OwZb_Y,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
uae-pilot-0282,M9Decoration design&fit,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Architecture firm,شعبية، بناية 55 - Me_10 - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 58 137 6113,,,https://www.google.com/maps/search/?api=1&query=M9Decoration%20design%26fit&query_place_id=ChIJDcxfz9g5Xj4RM8EqpoDBIzA,ChIJDcxfz9g5Xj4RM8EqpoDBIzA,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:38.980Z
uae-pilot-0283,Mabani Consulting - An Arkitek ICB Company,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",mabaniconsulting.com,https://mabaniconsulting.com/,Dubai,Engineering consultant,"411 Dubai Real Estate Center, Al Mina Road - 411 Al Mina St - Al Hudaiba - Dubai - United Arab Emirates",,+971 4 345 4455,5.0,2,https://www.google.com/maps/search/?api=1&query=Mabani%20Consulting%20-%20An%20Arkitek%20ICB%20Company&query_place_id=ChIJNzBCEwFDXz4RWm3KR-SXjNE,ChIJNzBCEwFDXz4RWm3KR-SXjNE,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.729Z
uae-pilot-0284,Mafraq Hospital,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Hospital,International Highway - George Matthew St - Shakhbout City - MSH44 - Abu Dhabi - United Arab Emirates,,,3.2,450,https://www.google.com/maps/search/?api=1&query=Mafraq%20Hospital&query_place_id=ChIJofEPp4Q3Xj4RdPmPK7QlIyo,ChIJofEPp4Q3Xj4RdPmPK7QlIyo,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.792Z
uae-pilot-0285,Maintenance,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Architecture firm,,,+971 55 259 3786,,,https://www.google.com/maps/search/?api=1&query=Maintenance&query_place_id=ChIJWV68EwhVOIwRs3rxeU9LvpE,ChIJWV68EwhVOIwRs3rxeU9LvpE,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:45.170Z
uae-pilot-0286,Maintexx Interiors UAE,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,Mazyad Mall - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 55 566 4496,,,https://www.google.com/maps/search/?api=1&query=Maintexx%20Interiors%20UAE&query_place_id=ChIJ08FSHR9HXj4RYWBGWbdr-I0,ChIJ08FSHR9HXj4RYWBGWbdr-I0,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:50.212Z
uae-pilot-0287,Majestic Engineering Consultants ماجستيك للاستشارات الهندسية,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Engineering consultant,91 Al Qimmah Street - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 50 931 1373,5.0,5,https://www.google.com/maps/search/?api=1&query=Majestic%20Engineering%20Consultants%20%D9%85%D8%A7%D8%AC%D8%B3%D8%AA%D9%8A%D9%83%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJaVxyRGRHXj4Rwv-nGAoI99w,ChIJaVxyRGRHXj4Rwv-nGAoI99w,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
uae-pilot-0288,"Make My Accounts. Accounting Services in Dubai. VAT Consultancy, CFO Services & Audit Services in Dubai",eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Accounting firm,sunil.kataria@makemyaccounts.com The Burjuman، Business Tower Office 30 - Level 13 Sheikh Zayed Rd - Mankhool - Dubai - United Arab Emirates,,+971 50 873 9733,4.0,2,https://www.google.com/maps/search/?api=1&query=Make%20My%20Accounts.%20Accounting%20Services%20in%20Dubai.%20VAT%20Consultancy%2C%20CFO%20Services%20%26%20Audit%20Services%20in%20Dubai&query_place_id=ChIJa4QBnjtDXz4Rj_Bu4NX30Q8,ChIJa4QBnjtDXz4Rj_Bu4NX30Q8,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.869Z
uae-pilot-0289,Manila Polyclinic,eligible_employer,"Category (Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",manilapolyclinic.com,https://manilapolyclinic.com/,Dubai,Medical Center,Shopping Center - Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,,+971 58 552 9502,4.7,680,https://www.google.com/maps/search/?api=1&query=Manila%20Polyclinic&query_place_id=ChIJk2Egx2tDXz4R2k2Zx_FJBM0,ChIJk2Egx2tDXz4R2k2Zx_FJBM0,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
uae-pilot-0290,MAPCO LLC,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",almazroui.com,https://www.almazroui.com/business-activities/industrial-technology/mapco,Abu Dhabi,Construction company,"703, Al Yasat Tower, Fatima Bint Mubarak Street, Abu Dhabi, UAE - Abu Dhabi - United Arab Emirates",,+971 2 678 3626,4.4,37,https://www.google.com/maps/search/?api=1&query=MAPCO%20LLC&query_place_id=ChIJU8tuLl1mXj4RkV6cHav9P1o,ChIJU8tuLl1mXj4RkV6cHav9P1o,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:32.238Z
uae-pilot-0291,Marine Valley Shipping & Logistics Services,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Shipping service,Al Manhal - W15 01 - Abu Dhabi - United Arab Emirates,,+971 2 634 5133,4.8,4,https://www.google.com/maps/search/?api=1&query=Marine%20Valley%20Shipping%20%26%20Logistics%20Services&query_place_id=ChIJ-zv4upRBXj4RSLr_9kf5EBE,ChIJ-zv4upRBXj4RSLr_9kf5EBE,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
uae-pilot-0292,Marvel Contracting and General Maintenance L.L.C,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",marvelcontracting.ae,https://marvelcontracting.ae/,Abu Dhabi,Construction company,Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,,+971 2 551 9461,5.0,5,https://www.google.com/maps/search/?api=1&query=Marvel%20Contracting%20and%20General%20Maintenance%20L.L.C&query_place_id=ChIJuXH8yMBnXj4Rrm2dkLwmKZw,ChIJuXH8yMBnXj4Rrm2dkLwmKZw,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:43.754Z
uae-pilot-0293,Materials & Corrosion Consultancy LLC,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",mcc-uae.com,https://mcc-uae.com/,Dubai,Engineering consultant,Latifa Tower #606 - 78 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,,+971 50 352 1842,,,https://www.google.com/maps/search/?api=1&query=Materials%20%26%20Corrosion%20Consultancy%20LLC&query_place_id=ChIJicOSqG9DXz4R4WicE-0fjD4,ChIJicOSqG9DXz4R4WicE-0fjD4,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:48.894Z
uae-pilot-0294,Matrix Accounting Services,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",group-matrix.com,https://group-matrix.com/,Abu Dhabi,Accounting firm,"Yas Mall, Level 1، Cloud Spaces - Abu Dhabi - United Arab Emirates",,+971 50 233 9464,5.0,5,https://www.google.com/maps/search/?api=1&query=Matrix%20Accounting%20Services&query_place_id=ChIJbQVu_45nXj4RdCqVpSMwHWk,ChIJbQVu_45nXj4RdCqVpSMwHWk,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
uae-pilot-0295,Mayas Consultancy Engineers,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Engineering consultant,Al Bareed St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 50 444 0590,5.0,2,https://www.google.com/maps/search/?api=1&query=Mayas%20Consultancy%20Engineers&query_place_id=ChIJwYUcyKFHXj4RIK1mwq8T1Zo,ChIJwYUcyKFHXj4RIK1mwq8T1Zo,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
uae-pilot-0296,Maylaa International Trading LLC,eligible_employer,"Category (Business to business service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",maylaainternational.com,https://maylaainternational.com/,Dubai,Business to business service,"Al Hudaiba Awards building , Block B - Office 702 - شارع الثاني من ديسمبر‎ - Jumeirah 1 - Dubai - United Arab Emirates",,+971 4 358 8800,4.5,51,https://www.google.com/maps/search/?api=1&query=Maylaa%20International%20Trading%20LLC&query_place_id=ChIJeXGPzgBDXz4RBUSbMuVZhRw,ChIJeXGPzgBDXz4RBUSbMuVZhRw,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.989Z
uae-pilot-0297,MB&A CPAS | Accounting Firm in Abu Dhabi | Audit | ICV | VAT | Corporate Tax,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",mbacpaco.com,https://www.mbacpaco.com/,Abu Dhabi,Accounting firm,"Office no. 2, Floor 0 - Building no. 8 Hamdan Bin Mohammed St - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates",,+971 2 671 9443,4.9,8,https://www.google.com/maps/search/?api=1&query=MB%26A%20CPAS%20%7C%20Accounting%20Firm%20in%20Abu%20Dhabi%20%7C%20Audit%20%7C%20ICV%20%7C%20VAT%20%7C%20Corporate%20Tax&query_place_id=ChIJdSlccXDtQmsRLG3wsNwC9qo,ChIJdSlccXDtQmsRLG3wsNwC9qo,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.965Z
uae-pilot-0298,MCM,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,2 - 1 10A St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,+971 50 187 1207,4.2,9,https://www.google.com/maps/search/?api=1&query=MCM&query_place_id=ChIJNwsOzDBDXz4RHKC9BneZwZw,ChIJNwsOzDBDXz4RHKC9BneZwZw,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.703Z
uae-pilot-0299,Medeor 24x7 Hospital,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",medeor.ae,https://medeor.ae/abu-dhabi/,Abu Dhabi,Hospital,Al Falah St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 800 55,4.6,15880,https://www.google.com/maps/search/?api=1&query=Medeor%2024x7%20Hospital&query_place_id=ChIJPU8l8KdnXj4Rtus3_pV279w,ChIJPU8l8KdnXj4Rtus3_pV279w,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.790Z
uae-pilot-0300,Mediclinic Al Mamora,eligible_employer,"Category (Medical clinic, Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",mediclinic.ae,https://www.mediclinic.ae/en/al-mamora/home.html,Abu Dhabi,Medical clinic;Medical Center,Al Hafiz St - near Paragon Hotel Apartments - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates,,+971 800 2000,4.3,720,https://www.google.com/maps/search/?api=1&query=Mediclinic%20Al%20Mamora&query_place_id=ChIJQypCLSpmXj4RiDssb_0QUR8,ChIJQypCLSpmXj4RiDssb_0QUR8;ChIJRdaYbGdnXj4R0_MBDaJWwSY,2,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
